record_id,url,domain,label,source
legit_65d340d92a23,http://dienbien.tpthanhhoa.thanhhoa.gov.vn,dienbien.tpthanhhoa.thanhhoa.gov.vn,0,brand_catalog_official_domains
legit_9123da5b11c0,http://dienbiencflit.edu.vn,dienbiencflit.edu.vn,0,brand_catalog_official_domains
legit_ab1c13e8b74a,http://dienha.bathuoc.thanhhoa.gov.vn,dienha.bathuoc.thanhhoa.gov.vn,0,brand_catalog_official_domains
legit_f03d73bf5cab,http://dienlu.bathuoc.thanhhoa.gov.vn,dienlu.bathuoc.thanhhoa.gov.vn,0,brand_catalog_official_domains
legit_78f895f25b7c,http://dienquang.bathuoc.thanhhoa.gov.vn,dienquang.bathuoc.thanhhoa.gov.vn,0,brand_catalog_official_domains
legit_30eab7f434bb,http://dienthuong.bathuoc.thanhhoa.gov.vn,dienthuong.bathuoc.thanhhoa.gov.vn,0,brand_catalog_official_domains
legit_f6f710cdfb21,http://dientrung.bathuoc.thanhhoa.gov.vn,dientrung.bathuoc.thanhhoa.gov.vn,0,brand_catalog_official_domains
legit_a13865496c00,http://dientuungdung.vn,dientuungdung.vn,0,brand_catalog_official_domains
legit_7168d6277367,http://dinhbinh.yendinh.thanhhoa.gov.vn,dinhbinh.yendinh.thanhhoa.gov.vn,0,brand_catalog_official_domains
legit_dd5bea730af4,http://dinhcong.yendinh.thanhhoa.gov.vn,dinhcong.yendinh.thanhhoa.gov.vn,0,brand_catalog_official_domains
legit_9df20213b71e,http://dinhhai.thixanghison.thanhhoa.gov.vn,dinhhai.thixanghison.thanhhoa.gov.vn,0,brand_catalog_official_domains
legit_cb4e2af41737,http://dinhhai.yendinh.thanhhoa.gov.vn,dinhhai.yendinh.thanhhoa.gov.vn,0,brand_catalog_official_domains
legit_ceb632583c09,http://dinhhoa.yendinh.thanhhoa.gov.vn,dinhhoa.yendinh.thanhhoa.gov.vn,0,brand_catalog_official_domains
legit_4010ff678f94,http://dinhlac.dilinh.lamdong.gov.vn,dinhlac.dilinh.lamdong.gov.vn,0,brand_catalog_official_domains
legit_d4e29a2c987b,http://dinhlien.yendinh.thanhhoa.gov.vn,dinhlien.yendinh.thanhhoa.gov.vn,0,brand_catalog_official_domains
legit_5c552b965d6f,http://dinhlong.yendinh.thanhhoa.gov.vn,dinhlong.yendinh.thanhhoa.gov.vn,0,brand_catalog_official_domains
legit_eef78ffc3e84,http://dinhtan.yendinh.thanhhoa.gov.vn,dinhtan.yendinh.thanhhoa.gov.vn,0,brand_catalog_official_domains
legit_4c657259b665,http://dinhthanh.yendinh.thanhhoa.gov.vn,dinhthanh.yendinh.thanhhoa.gov.vn,0,brand_catalog_official_domains
legit_8af54ae1cc6b,http://dinhxuyen.gialam.hanoi.gov.vn,dinhxuyen.gialam.hanoi.gov.vn,0,brand_catalog_official_domains
legit_b1d52f17cf62,http://disanvanhoath.vn,disanvanhoath.vn,0,brand_catalog_official_domains
legit_c28af94abd13,http://dklx.cdhue.edu.vn,dklx.cdhue.edu.vn,0,brand_catalog_official_domains
legit_c18e00563cff,http://doluongthunghiem.quangngai.gov.vn,doluongthunghiem.quangngai.gov.vn,0,brand_catalog_official_domains
legit_5fefa9ef649b,http://dongcuong.tpthanhhoa.thanhhoa.gov.vn,dongcuong.tpthanhhoa.thanhhoa.gov.vn,0,brand_catalog_official_domains
legit_b3d0f414cb04,http://dongdu.gialam.hanoi.gov.vn,dongdu.gialam.hanoi.gov.vn,0,brand_catalog_official_domains
legit_769209129c30,http://donghai.tpthanhhoa.thanhhoa.gov.vn,donghai.tpthanhhoa.thanhhoa.gov.vn,0,brand_catalog_official_domains
legit_03dce884b97d,http://donghuong.tpthanhhoa.thanhhoa.gov.vn,donghuong.tpthanhhoa.thanhhoa.gov.vn,0,brand_catalog_official_domains
legit_ad081a73d7d0,http://donglo-unghoa.thudo.gov.vn,donglo-unghoa.thudo.gov.vn,0,brand_catalog_official_domains
legit_ce7b60394122,http://dongloc.hauloc.thanhhoa.gov.vn,dongloc.hauloc.thanhhoa.gov.vn,0,brand_catalog_official_domains
legit_d9da16b4488f,http://dongquang-quocoai.thudo.gov.vn,dongquang-quocoai.thudo.gov.vn,0,brand_catalog_official_domains
legit_a1ef070a19b4,http://dongson.tpthanhhoa.thanhhoa.gov.vn,dongson.tpthanhhoa.thanhhoa.gov.vn,0,brand_catalog_official_domains
legit_c29f83afefae,http://dongtan-unghoa.thudo.gov.vn,dongtan-unghoa.thudo.gov.vn,0,brand_catalog_official_domains
legit_74af2091134c,http://dongtho.tpthanhhoa.thanhhoa.gov.vn,dongtho.tpthanhhoa.thanhhoa.gov.vn,0,brand_catalog_official_domains
legit_e3b6fbe1c0dc,http://dongxuan-quocoai.thudo.gov.vn,dongxuan-quocoai.thudo.gov.vn,0,brand_catalog_official_domains
legit_4719f4920d03,http://dongyen-quocoai.thudo.gov.vn,dongyen-quocoai.thudo.gov.vn,0,brand_catalog_official_domains
legit_6c5b265a531f,http://doson.haiphong.gov.vn,doson.haiphong.gov.vn,0,brand_catalog_official_domains
legit_d47c74bb6ed4,http://dran.donduong.lamdong.gov.vn,dran.donduong.lamdong.gov.vn,0,brand_catalog_official_domains
legit_3777630db044,http://dti.quangngai.gov.vn,dti.quangngai.gov.vn,0,brand_catalog_official_domains
legit_25318fa6d82e,http://dti.vksndtc.gov.vn,dti.vksndtc.gov.vn,0,brand_catalog_official_domains
legit_7133c5564d05,http://dulichlamha.com.vn,dulichlamha.com.vn,0,brand_catalog_official_domains
legit_f81de0fdced6,http://dulichvn.org.vn,dulichvn.org.vn,0,brand_catalog_official_domains
legit_6377a4423357,http://duongha.gialam.hanoi.gov.vn,duongha.gialam.hanoi.gov.vn,0,brand_catalog_official_domains
legit_265347856500,http://duonglam.sontay.hanoi.gov.vn,duonglam.sontay.hanoi.gov.vn,0,brand_catalog_official_domains
legit_794852d3f7ea,http://duongquang.gialam.hanoi.gov.vn,duongquang.gialam.hanoi.gov.vn,0,brand_catalog_official_domains
legit_6b83fba6c459,http://duongxa.gialam.hanoi.gov.vn,duongxa.gialam.hanoi.gov.vn,0,brand_catalog_official_domains
legit_5ff679c70b6d,http://dvc.vr.gov.vn,dvc.vr.gov.vn,0,brand_catalog_official_domains
legit_b4a3086b983a,http://dvcnb.vista.gov.vn,dvcnb.vista.gov.vn,0,brand_catalog_official_domains
legit_1e0b83508042,http://eahleo.daklak.gov.vn,eahleo.daklak.gov.vn,0,brand_catalog_official_domains
legit_831084160fb9,http://eoffice.vss.gov.vn,eoffice.vss.gov.vn,0,brand_catalog_official_domains
legit_dd3566ea3ee8,http://festivalhoa.lamdong.gov.vn,festivalhoa.lamdong.gov.vn,0,brand_catalog_official_domains
legit_f2b97bd2708c,http://form.jotform.com,form.jotform.com,0,brand_catalog_official_domains
legit_eb3937d8d523,http://fpdf.dienbien.gov.vn,fpdf.dienbien.gov.vn,0,brand_catalog_official_domains
legit_e1c84cf4776e,http://gdktthhnbdnhagiao.haiphong.edu.vn,gdktthhnbdnhagiao.haiphong.edu.vn,0,brand_catalog_official_domains
